Date,Store,Product,Category,Units_Sold,Unit_Price,Revenue,Promotion,Holiday,Temperature,Region
2024-11-05,Store_D,Headphones,Accessories,103,800,82400,No,No,33,Gauteng
2024-11-05,Store_D,Keyboard,Accessories,66,600,39600,No,No,18,Western Cape
2024-11-06,Store_A,Laptop,Electronics,87,15000,1305000,Yes,No,26,Free State
2024-11-06,Store_A,Phone,Electronics,92,12000,1104000,No,No,24,Western Cape
2024-11-06,Store_A,TV,Electronics,81,9000,729000,No,No,25,Gauteng
2024-11-06,Store_A,Tablet,Electronics,144,7000,1008000,Yes,Yes,24,KZN
2024-11-06,Store_A,Headphones,Accessories,99,800,79200,No,No,22,Free State
2024-11-06,Store_A,Keyboard,Accessories,152,600,91200,Yes,Yes,25,Gauteng
2024-11-06,Store_B,Laptop,Electronics,107,15000,1605000,No,No,22,KZN
2024-11-06,Store_B,Phone,Electronics,115,12000,1380000,No,No,24,Free State
2024-11-06,Store_B,TV,Electronics,85,9000,765000,No,No,35,Gauteng
2024-11-06,Store_B,Tablet,Electronics,65,7000,455000,Yes,No,31,Western Cape
2024-11-06,Store_B,Headphones,Accessories,109,800,87200,No,No,33,KZN
2024-11-06,Store_B,Keyboard,Accessories,65,600,39000,Yes,No,25,Free State
2024-11-06,Store_C,Laptop,Electronics,69,15000,1035000,Yes,No,35,Western Cape
2024-11-06,Store_C,Phone,Electronics,138,12000,1656000,Yes,Yes,20,KZN
2024-11-06,Store_C,TV,Electronics,79,9000,711000,No,No,25,Free State
2024-11-06,Store_C,Tablet,Electronics,52,7000,364000,No,No,23,Gauteng
2024-11-06,Store_C,Headphones,Accessories,120,800,96000,Yes,No,24,Gauteng
2024-11-06,Store_C,Keyboard,Accessories,88,600,52800,Yes,No,34,KZN
2024-11-06,Store_D,Laptop,Electronics,86,15000,1290000,Yes,No,34,KZN
2024-11-06,Store_D,Phone,Electronics,114,12000,1368000,Yes,No,28,Western Cape
2024-11-06,Store_D,TV,Electronics,122,9000,1098000,Yes,No,29,Gauteng
2024-11-06,Store_D,Tablet,Electronics,48,7000,336000,No,No,21,KZN
2024-11-06,Store_D,Headphones,Accessories,92,800,73600,Yes,No,20,Free State
2024-11-06,Store_D,Keyboard,Accessories,84,600,50400,No,No,23,Gauteng
2024-11-07,Store_A,Laptop,Electronics,94,15000,1410000,No,No,27,Western Cape
2024-11-07,Store_A,Phone,Electronics,115,12000,1380000,Yes,No,35,Western Cape
2024-11-07,Store_A,TV,Electronics,86,9000,774000,No,No,23,Free State
2024-11-07,Store_A,Tablet,Electronics,89,7000,623000,Yes,No,34,Free State
2024-11-07,Store_A,Headphones,Accessories,58,800,46400,No,No,32,Gauteng
2024-11-07,Store_A,Keyboard,Accessories,104,600,62400,No,No,34,Western Cape
2024-11-07,Store_B,Laptop,Electronics,52,15000,780000,Yes,No,32,KZN
2024-11-07,Store_B,Phone,Electronics,128,12000,1536000,No,Yes,35,Gauteng
2024-11-07,Store_B,TV,Electronics,102,9000,918000,No,No,19,KZN
2024-11-07,Store_B,Tablet,Electronics,93,7000,651000,No,No,27,Free State
2024-11-07,Store_B,Headphones,Accessories,71,800,56800,Yes,No,32,KZN
2024-11-07,Store_B,Keyboard,Accessories,113,600,67800,Yes,No,20,Western Cape
2024-11-07,Store_C,Laptop,Electronics,62,15000,930000,No,No,32,Gauteng
2024-11-07,Store_C,Phone,Electronics,97,12000,1164000,No,No,24,Gauteng
2024-11-07,Store_C,TV,Electronics,93,9000,837000,No,No,28,KZN
2024-11-07,Store_C,Tablet,Electronics,97,7000,679000,No,No,27,Gauteng
2024-11-07,Store_C,Headphones,Accessories,62,800,49600,No,No,34,KZN
2024-11-07,Store_C,Keyboard,Accessories,91,600,54600,Yes,No,34,Gauteng
2024-11-07,Store_D,Laptop,Electronics,86,15000,1290000,Yes,No,19,Western Cape
2024-11-07,Store_D,Phone,Electronics,112,12000,1344000,Yes,No,30,Gauteng
2024-11-07,Store_D,TV,Electronics,53,9000,477000,No,No,23,Western Cape
2024-11-07,Store_D,Tablet,Electronics,68,7000,476000,No,No,28,Gauteng
2024-11-07,Store_D,Headphones,Accessories,115,800,92000,No,No,24,Western Cape
2024-11-07,Store_D,Keyboard,Accessories,71,600,42600,No,No,28,Western Cape
2024-11-08,Store_A,Laptop,Electronics,54,15000,810000,No,No,29,KZN
2024-11-08,Store_A,Phone,Electronics,57,12000,684000,No,No,35,KZN
2024-11-08,Store_A,TV,Electronics,79,9000,711000,No,No,24,Free State
2024-11-08,Store_A,Tablet,Electronics,145,7000,1015000,Yes,No,33,Western Cape
2024-11-08,Store_A,Headphones,Accessories,103,800,82400,Yes,No,27,Gauteng
2024-11-08,Store_A,Keyboard,Accessories,113,600,67800,No,No,21,Free State
2024-11-08,Store_B,Laptop,Electronics,83,15000,1245000,No,No,30,Free State
2024-11-08,Store_B,Phone,Electronics,96,12000,1152000,Yes,No,19,KZN
2024-11-08,Store_B,TV,Electronics,94,9000,846000,No,No,20,KZN
2024-11-08,Store_B,Tablet,Electronics,99,7000,693000,No,No,20,KZN
2024-11-08,Store_B,Headphones,Accessories,65,800,52000,No,No,20,Gauteng
2024-11-08,Store_B,Keyboard,Accessories,72,600,43200,Yes,No,19,Free State
2024-11-08,Store_C,Laptop,Electronics,114,15000,1710000,Yes,No,32,KZN
2024-11-08,Store_C,Phone,Electronics,72,12000,864000,No,No,23,KZN
2024-11-08,Store_C,TV,Electronics,96,9000,864000,No,No,21,Gauteng
2024-11-08,Store_C,Tablet,Electronics,90,7000,630000,No,No,25,Gauteng
2024-11-08,Store_C,Headphones,Accessories,101,800,80800,Yes,No,30,Free State
2024-11-08,Store_C,Keyboard,Accessories,54,600,32400,No,No,20,Free State
2024-11-08,Store_D,Laptop,Electronics,87,15000,1305000,No,No,30,KZN
2024-11-08,Store_D,Phone,Electronics,79,12000,948000,Yes,No,24,Free State
2024-11-08,Store_D,TV,Electronics,107,9000,963000,Yes,No,35,KZN
2024-11-08,Store_D,Tablet,Electronics,99,7000,693000,No,No,18,Western Cape
2024-11-08,Store_D,Headphones,Accessories,114,800,91200,Yes,No,19,Free State
2024-11-08,Store_D,Keyboard,Accessories,41,600,24600,No,No,18,Western Cape
2024-11-09,Store_A,Laptop,Electronics,138,15000,2070000,Yes,No,31,Gauteng
2024-11-09,Store_A,Phone,Electronics,97,12000,1164000,No,No,35,KZN
2024-11-09,Store_A,TV,Electronics,82,9000,738000,Yes,No,32,KZN
2024-11-09,Store_A,Tablet,Electronics,103,7000,721000,No,No,35,Gauteng
2024-11-09,Store_A,Headphones,Accessories,126,800,100800,Yes,No,25,Gauteng
2024-11-09,Store_A,Keyboard,Accessories,53,600,31800,No,No,20,Free State
2024-11-09,Store_B,Laptop,Electronics,99,15000,1485000,No,No,30,Free State
2024-11-09,Store_B,Phone,Electronics,63,12000,756000,No,No,34,Gauteng
2024-11-09,Store_B,TV,Electronics,134,9000,1206000,No,No,22,KZN
2024-11-09,Store_B,Tablet,Electronics,86,7000,602000,Yes,No,30,Gauteng
2024-11-09,Store_B,Headphones,Accessories,85,800,68000,Yes,No,26,Free State
2024-11-09,Store_B,Keyboard,Accessories,95,600,57000,No,No,21,Western Cape
2024-11-09,Store_C,Laptop,Electronics,79,15000,1185000,No,No,27,Western Cape
2024-11-09,Store_C,Phone,Electronics,128,12000,1536000,Yes,No,26,KZN
2024-11-09,Store_C,TV,Electronics,98,9000,882000,No,No,31,Free State
2024-11-09,Store_C,Tablet,Electronics,118,7000,826000,Yes,No,28,Free State
2024-11-09,Store_C,Headphones,Accessories,118,800,94400,Yes,No,33,Free State
2024-11-09,Store_C,Keyboard,Accessories,84,600,50400,No,No,34,Free State
2024-11-09,Store_D,Laptop,Electronics,111,15000,1665000,No,No,32,Free State
2024-11-09,Store_D,Phone,Electronics,104,12000,1248000,No,No,34,Western Cape
2024-11-09,Store_D,TV,Electronics,103,9000,927000,No,No,30,KZN
2024-11-09,Store_D,Tablet,Electronics,109,7000,763000,No,No,23,Western Cape
2024-11-09,Store_D,Headphones,Accessories,132,800,105600,No,No,18,Gauteng
2024-11-09,Store_D,Keyboard,Accessories,151,600,90600,Yes,No,20,Free State
2024-11-10,Store_A,Laptop,Electronics,127,15000,1905000,No,No,24,KZN
2024-11-10,Store_A,Phone,Electronics,106,12000,1272000,No,No,24,Western Cape
2024-11-10,Store_A,TV,Electronics,67,9000,603000,No,No,34,Gauteng
2024-11-10,Store_A,Tablet,Electronics,114,7000,798000,No,No,20,Free State
2024-11-10,Store_A,Headphones,Accessories,121,800,96800,Yes,Yes,32,KZN
2024-11-10,Store_A,Keyboard,Accessories,62,600,37200,No,No,21,Gauteng
2024-11-10,Store_B,Laptop,Electronics,64,15000,960000,No,No,18,Western Cape
2024-11-10,Store_B,Phone,Electronics,109,12000,1308000,No,No,34,KZN
2024-11-10,Store_B,TV,Electronics,98,9000,882000,Yes,No,27,KZN
2024-11-10,Store_B,Tablet,Electronics,126,7000,882000,No,No,34,Gauteng
2024-11-10,Store_B,Headphones,Accessories,111,800,88800,No,No,27,Western Cape
2024-11-10,Store_B,Keyboard,Accessories,108,600,64800,Yes,No,35,Western Cape
2024-11-10,Store_C,Laptop,Electronics,58,15000,870000,No,No,21,Western Cape
2024-11-10,Store_C,Phone,Electronics,83,12000,996000,No,No,27,Western Cape
2024-11-10,Store_C,TV,Electronics,63,9000,567000,No,No,30,KZN
2024-11-10,Store_C,Tablet,Electronics,124,7000,868000,Yes,No,35,Western Cape
2024-11-10,Store_C,Headphones,Accessories,127,800,101600,Yes,No,21,Western Cape
2024-11-10,Store_C,Keyboard,Accessories,101,600,60600,No,No,29,KZN
2024-11-10,Store_D,Laptop,Electronics,50,15000,750000,No,No,32,Free State
2024-11-10,Store_D,Phone,Electronics,80,12000,960000,No,No,22,KZN
2024-11-10,Store_D,TV,Electronics,75,9000,675000,No,No,26,Gauteng
2024-11-10,Store_D,Tablet,Electronics,126,7000,882000,No,No,31,Gauteng
2024-11-10,Store_D,Headphones,Accessories,124,800,99200,Yes,No,35,Gauteng
2024-11-10,Store_D,Keyboard,Accessories,83,600,49800,Yes,No,27,Western Cape
2024-11-11,Store_A,Laptop,Electronics,100,15000,1500000,Yes,No,35,Free State
2024-11-11,Store_A,Phone,Electronics,60,12000,720000,No,No,35,KZN
2024-11-11,Store_A,TV,Electronics,110,9000,990000,Yes,No,23,Western Cape
2024-11-11,Store_A,Tablet,Electronics,79,7000,553000,No,No,29,Free State
2024-11-11,Store_A,Headphones,Accessories,105,800,84000,No,No,34,KZN
2024-11-11,Store_A,Keyboard,Accessories,116,600,69600,No,Yes,22,Western Cape
2024-11-11,Store_B,Laptop,Electronics,109,15000,1635000,No,No,25,Gauteng
2024-11-11,Store_B,Phone,Electronics,97,12000,1164000,No,No,18,Western Cape
2024-11-11,Store_B,TV,Electronics,116,9000,1044000,Yes,No,23,Western Cape
2024-11-11,Store_B,Tablet,Electronics,97,7000,679000,No,No,21,Western Cape
2024-11-11,Store_B,Headphones,Accessories,104,800,83200,No,No,34,Free State
2024-11-11,Store_B,Keyboard,Accessories,67,600,40200,No,No,24,Free State
2024-11-11,Store_C,Laptop,Electronics,61,15000,915000,Yes,No,25,Free State
2024-11-11,Store_C,Phone,Electronics,120,12000,1440000,Yes,Yes,27,Gauteng
2024-11-11,Store_C,TV,Electronics,82,9000,738000,Yes,No,27,Gauteng
2024-11-11,Store_C,Tablet,Electronics,66,7000,462000,No,No,19,Free State
2024-11-11,Store_C,Headphones,Accessories,120,800,96000,Yes,No,33,KZN
2024-11-11,Store_C,Keyboard,Accessories,75,600,45000,No,No,32,Western Cape
2024-11-11,Store_D,Laptop,Electronics,132,15000,1980000,Yes,No,34,KZN
2024-11-11,Store_D,Phone,Electronics,53,12000,636000,Yes,No,22,Free State
2024-11-11,Store_D,TV,Electronics,114,9000,1026000,Yes,No,35,Western Cape
2024-11-11,Store_D,Tablet,Electronics,93,7000,651000,No,No,19,Gauteng
2024-11-11,Store_D,Headphones,Accessories,67,800,53600,No,No,29,Western Cape
2024-11-11,Store_D,Keyboard,Accessories,83,600,49800,No,No,27,Western Cape
2024-11-12,Store_A,Laptop,Electronics,97,15000,1455000,No,No,22,Gauteng
2024-11-12,Store_A,Phone,Electronics,63,12000,756000,No,No,21,Gauteng
2024-11-12,Store_A,TV,Electronics,99,9000,891000,No,No,35,KZN
2024-11-12,Store_A,Tablet,Electronics,115,7000,805000,No,No,23,Gauteng
2024-11-12,Store_A,Headphones,Accessories,95,800,76000,Yes,No,23,KZN
2024-11-12,Store_A,Keyboard,Accessories,101,600,60600,No,No,30,Free State
2024-11-12,Store_B,Laptop,Electronics,84,15000,1260000,No,No,28,Western Cape
2024-11-12,Store_B,Phone,Electronics,88,12000,1056000,Yes,No,30,Gauteng
2024-11-12,Store_B,TV,Electronics,93,9000,837000,Yes,No,24,KZN
2024-11-12,Store_B,Tablet,Electronics,64,7000,448000,No,No,31,Gauteng
2024-11-12,Store_B,Headphones,Accessories,82,800,65600,No,No,18,KZN
2024-11-12,Store_B,Keyboard,Accessories,65,600,39000,Yes,No,22,Gauteng
2024-11-12,Store_C,Laptop,Electronics,98,15000,1470000,No,No,19,Western Cape
2024-11-12,Store_C,Phone,Electronics,73,12000,876000,No,No,24,KZN
2024-11-12,Store_C,TV,Electronics,59,9000,531000,Yes,No,31,KZN
2024-11-12,Store_C,Tablet,Electronics,89,7000,623000,Yes,No,22,Western Cape
2024-11-12,Store_C,Headphones,Accessories,85,800,68000,Yes,No,25,KZN
2024-11-12,Store_C,Keyboard,Accessories,111,600,66600,No,No,34,Gauteng
2024-11-12,Store_D,Laptop,Electronics,58,15000,870000,No,No,20,KZN
2024-11-12,Store_D,Phone,Electronics,42,12000,504000,No,No,29,Western Cape
2024-11-12,Store_D,TV,Electronics,79,9000,711000,No,No,20,Free State
2024-11-12,Store_D,Tablet,Electronics,115,7000,805000,No,No,34,Western Cape
2024-11-12,Store_D,Headphones,Accessories,104,800,83200,No,No,19,Western Cape
2024-11-12,Store_D,Keyboard,Accessories,59,600,35400,No,No,27,Free State
2024-11-13,Store_A,Laptop,Electronics,55,15000,825000,No,No,20,Free State
2024-11-13,Store_A,Phone,Electronics,43,12000,516000,No,No,33,Gauteng
2024-11-13,Store_A,TV,Electronics,77,9000,693000,No,No,23,Gauteng
2024-11-13,Store_A,Tablet,Electronics,106,7000,742000,No,No,31,Gauteng
2024-11-13,Store_A,Headphones,Accessories,49,800,39200,No,No,28,Gauteng
2024-11-13,Store_A,Keyboard,Accessories,60,600,36000,No,No,19,KZN
2024-11-13,Store_B,Laptop,Electronics,74,15000,1110000,No,No,25,KZN
2024-11-13,Store_B,Phone,Electronics,99,12000,1188000,No,Yes,34,Western Cape
2024-11-13,Store_B,TV,Electronics,107,9000,963000,No,No,22,KZN
2024-11-13,Store_B,Tablet,Electronics,63,7000,441000,Yes,No,25,KZN
2024-11-13,Store_B,Headphones,Accessories,55,800,44000,Yes,No,25,Western Cape
2024-11-13,Store_B,Keyboard,Accessories,118,600,70800,Yes,No,27,KZN
2024-11-13,Store_C,Laptop,Electronics,122,15000,1830000,No,No,29,KZN
2024-11-13,Store_C,Phone,Electronics,102,12000,1224000,No,No,30,Western Cape
2024-11-13,Store_C,TV,Electronics,90,9000,810000,Yes,No,24,Free State
2024-11-13,Store_C,Tablet,Electronics,113,7000,791000,No,No,29,KZN
2024-11-13,Store_C,Headphones,Accessories,48,800,38400,No,No,25,Free State
2024-11-13,Store_C,Keyboard,Accessories,101,600,60600,Yes,No,35,KZN
2024-11-13,Store_D,Laptop,Electronics,52,15000,780000,No,No,20,Gauteng
2024-11-13,Store_D,Phone,Electronics,139,12000,1668000,Yes,No,28,KZN
2024-11-13,Store_D,TV,Electronics,73,9000,657000,No,No,35,Free State
2024-11-13,Store_D,Tablet,Electronics,79,7000,553000,Yes,No,19,Gauteng
2024-11-13,Store_D,Headphones,Accessories,30,800,24000,No,No,23,Free State
2024-11-13,Store_D,Keyboard,Accessories,84,600,50400,No,No,31,KZN
2024-11-14,Store_A,Laptop,Electronics,97,15000,1455000,Yes,No,27,KZN
2024-11-14,Store_A,Phone,Electronics,105,12000,1260000,No,No,24,Western Cape
2024-11-14,Store_A,TV,Electronics,61,9000,549000,No,No,32,Free State
2024-11-14,Store_A,Tablet,Electronics,96,7000,672000,No,No,24,KZN
2024-11-14,Store_A,Headphones,Accessories,114,800,91200,No,No,19,Gauteng
2024-11-14,Store_A,Keyboard,Accessories,171,600,102600,Yes,Yes,21,Western Cape
2024-11-14,Store_B,Laptop,Electronics,101,15000,1515000,Yes,No,25,Free State
2024-11-14,Store_B,Phone,Electronics,97,12000,1164000,Yes,No,21,KZN
2024-11-14,Store_B,TV,Electronics,103,9000,927000,No,No,29,KZN
2024-11-14,Store_B,Tablet,Electronics,96,7000,672000,No,No,20,KZN
2024-11-14,Store_B,Headphones,Accessories,143,800,114400,Yes,No,23,KZN
2024-11-14,Store_B,Keyboard,Accessories,103,600,61800,No,No,32,Western Cape
2024-11-14,Store_C,Laptop,Electronics,35,15000,525000,No,No,25,Gauteng
2024-11-14,Store_C,Phone,Electronics,94,12000,1128000,No,No,26,KZN
2024-11-14,Store_C,TV,Electronics,90,9000,810000,No,No,26,KZN
2024-11-14,Store_C,Tablet,Electronics,69,7000,483000,No,No,28,KZN
2024-11-14,Store_C,Headphones,Accessories,83,800,66400,No,No,27,Free State
2024-11-14,Store_C,Keyboard,Accessories,69,600,41400,No,No,33,Western Cape
2024-11-14,Store_D,Laptop,Electronics,70,15000,1050000,No,No,34,Western Cape
2024-11-14,Store_D,Phone,Electronics,53,12000,636000,No,No,35,Gauteng
2024-11-14,Store_D,TV,Electronics,100,9000,900000,Yes,No,25,Gauteng
2024-11-14,Store_D,Tablet,Electronics,127,7000,889000,No,No,18,Free State
2024-11-14,Store_D,Headphones,Accessories,92,800,73600,No,No,21,Free State
2024-11-14,Store_D,Keyboard,Accessories,53,600,31800,No,No,24,KZN
2024-11-15,Store_A,Laptop,Electronics,91,15000,1365000,Yes,No,31,Western Cape
2024-11-15,Store_A,Phone,Electronics,110,12000,1320000,No,No,32,KZN
2024-11-15,Store_A,TV,Electronics,80,9000,720000,Yes,No,24,Western Cape
2024-11-15,Store_A,Tablet,Electronics,68,7000,476000,No,No,30,Western Cape
2024-11-15,Store_A,Headphones,Accessories,97,800,77600,Yes,No,32,KZN
2024-11-15,Store_A,Keyboard,Accessories,69,600,41400,No,No,29,Free State
2024-11-15,Store_B,Laptop,Electronics,76,15000,1140000,No,No,19,Western Cape
2024-11-15,Store_B,Phone,Electronics,52,12000,624000,No,No,35,KZN
2024-11-15,Store_B,TV,Electronics,55,9000,495000,No,No,21,Western Cape
2024-11-15,Store_B,Tablet,Electronics,120,7000,840000,No,No,33,Gauteng
2024-11-15,Store_B,Headphones,Accessories,130,800,104000,Yes,No,29,Western Cape
2024-11-15,Store_B,Keyboard,Accessories,63,600,37800,No,No,25,Western Cape
2024-11-15,Store_C,Laptop,Electronics,67,15000,1005000,No,No,26,Gauteng
2024-11-15,Store_C,Phone,Electronics,107,12000,1284000,No,No,30,Western Cape
2024-11-15,Store_C,TV,Electronics,65,9000,585000,No,No,29,Western Cape
2024-11-15,Store_C,Tablet,Electronics,113,7000,791000,No,No,26,Gauteng
2024-11-15,Store_C,Headphones,Accessories,108,800,86400,No,No,25,Gauteng
2024-11-15,Store_C,Keyboard,Accessories,132,600,79200,Yes,No,30,KZN
2024-11-15,Store_D,Laptop,Electronics,55,15000,825000,No,No,22,Free State
2024-11-15,Store_D,Phone,Electronics,57,12000,684000,No,No,31,Gauteng
2024-11-15,Store_D,TV,Electronics,62,9000,558000,No,No,24,KZN
2024-11-15,Store_D,Tablet,Electronics,119,7000,833000,No,Yes,27,Free State
2024-11-15,Store_D,Headphones,Accessories,116,800,92800,No,No,27,Gauteng
2024-11-15,Store_D,Keyboard,Accessories,89,600,53400,No,No,18,Free State
2024-11-16,Store_A,Laptop,Electronics,146,15000,2190000,Yes,Yes,35,Western Cape
2024-11-16,Store_A,Phone,Electronics,108,12000,1296000,No,No,33,Western Cape
2024-11-16,Store_A,TV,Electronics,92,9000,828000,No,No,27,Western Cape
2024-11-16,Store_A,Tablet,Electronics,128,7000,896000,No,No,18,KZN
2024-11-16,Store_A,Headphones,Accessories,147,800,117600,Yes,Yes,35,KZN
2024-11-16,Store_A,Keyboard,Accessories,86,600,51600,Yes,Yes,20,Gauteng
2024-11-16,Store_B,Laptop,Electronics,56,15000,840000,No,No,25,KZN
2024-11-16,Store_B,Phone,Electronics,89,12000,1068000,Yes,No,35,Free State
2024-11-16,Store_B,TV,Electronics,85,9000,765000,No,No,26,KZN
2024-11-16,Store_B,Tablet,Electronics,113,7000,791000,Yes,No,28,Western Cape
2024-11-16,Store_B,Headphones,Accessories,67,800,53600,No,No,25,KZN
2024-11-16,Store_B,Keyboard,Accessories,101,600,60600,No,No,25,Free State
2024-11-16,Store_C,Laptop,Electronics,69,15000,1035000,Yes,No,33,KZN
2024-11-16,Store_C,Phone,Electronics,76,12000,912000,No,No,30,KZN
2024-11-16,Store_C,TV,Electronics,87,9000,783000,No,No,34,Western Cape
2024-11-16,Store_C,Tablet,Electronics,56,7000,392000,No,No,32,Western Cape
2024-11-16,Store_C,Headphones,Accessories,122,800,97600,No,No,19,Western Cape
2024-11-16,Store_C,Keyboard,Accessories,109,600,65400,No,No,23,KZN
2024-11-16,Store_D,Laptop,Electronics,115,15000,1725000,No,No,31,Gauteng
2024-11-16,Store_D,Phone,Electronics,86,12000,1032000,Yes,No,25,Gauteng
2024-11-16,Store_D,TV,Electronics,46,9000,414000,No,No,34,Free State
2024-11-16,Store_D,Tablet,Electronics,68,7000,476000,No,No,29,Gauteng
2024-11-16,Store_D,Headphones,Accessories,56,800,44800,No,No,31,Western Cape
2024-11-16,Store_D,Keyboard,Accessories,122,600,73200,Yes,No,20,Gauteng
2024-11-17,Store_A,Laptop,Electronics,155,15000,2325000,Yes,No,20,Western Cape
2024-11-17,Store_A,Phone,Electronics,107,12000,1284000,No,No,30,KZN
2024-11-17,Store_A,TV,Electronics,121,9000,1089000,Yes,No,24,Western Cape
2024-11-17,Store_A,Tablet,Electronics,66,7000,462000,No,No,34,Free State
2024-11-17,Store_A,Headphones,Accessories,155,800,124000,No,Yes,29,KZN
2024-11-17,Store_A,Keyboard,Accessories,83,600,49800,No,No,26,KZN
2024-11-17,Store_B,Laptop,Electronics,68,15000,1020000,No,No,19,Gauteng
2024-11-17,Store_B,Phone,Electronics,95,12000,1140000,Yes,No,32,Western Cape
2024-11-17,Store_B,TV,Electronics,93,9000,837000,Yes,No,24,Free State
2024-11-17,Store_B,Tablet,Electronics,75,7000,525000,Yes,No,18,KZN
2024-11-17,Store_B,Headphones,Accessories,106,800,84800,No,No,22,Western Cape
2024-11-17,Store_B,Keyboard,Accessories,54,600,32400,No,No,23,Western Cape
2024-11-17,Store_C,Laptop,Electronics,94,15000,1410000,Yes,No,33,KZN
2024-11-17,Store_C,Phone,Electronics,118,12000,1416000,No,No,26,Western Cape
2024-11-17,Store_C,TV,Electronics,101,9000,909000,No,No,34,Free State
2024-11-17,Store_C,Tablet,Electronics,131,7000,917000,Yes,No,23,KZN
2024-11-17,Store_C,Headphones,Accessories,105,800,84000,Yes,No,18,Gauteng
2024-11-17,Store_C,Keyboard,Accessories,85,600,51000,Yes,No,20,KZN
2024-11-17,Store_D,Laptop,Electronics,88,15000,1320000,No,Yes,30,Free State
2024-11-17,Store_D,Phone,Electronics,54,12000,648000,No,No,33,Gauteng
2024-11-17,Store_D,TV,Electronics,71,9000,639000,No,No,30,Gauteng
2024-11-17,Store_D,Tablet,Electronics,114,7000,798000,No,No,35,Gauteng
2024-11-17,Store_D,Headphones,Accessories,67,800,53600,Yes,No,29,Free State
2024-11-17,Store_D,Keyboard,Accessories,118,600,70800,Yes,No,24,Free State
2024-11-18,Store_A,Laptop,Electronics,127,15000,1905000,No,No,33,Western Cape
2024-11-18,Store_A,Phone,Electronics,118,12000,1416000,No,No,18,Gauteng
2024-11-18,Store_A,TV,Electronics,67,9000,603000,No,No,32,Free State
2024-11-18,Store_A,Tablet,Electronics,78,7000,546000,Yes,No,28,Gauteng
2024-11-18,Store_A,Headphones,Accessories,97,800,77600,Yes,No,28,Western Cape
2024-11-18,Store_A,Keyboard,Accessories,92,600,55200,No,No,31,Western Cape
2024-11-18,Store_B,Laptop,Electronics,88,15000,1320000,No,No,33,Free State
2024-11-18,Store_B,Phone,Electronics,114,12000,1368000,Yes,No,28,KZN
2024-11-18,Store_B,TV,Electronics,120,9000,1080000,Yes,No,18,Gauteng
2024-11-18,Store_B,Tablet,Electronics,97,7000,679000,No,No,21,Free State
2024-11-18,Store_B,Headphones,Accessories,53,800,42400,Yes,No,23,Gauteng
2024-11-18,Store_B,Keyboard,Accessories,75,600,45000,No,No,24,Western Cape
2024-11-18,Store_C,Laptop,Electronics,81,15000,1215000,No,No,35,Free State
2024-11-18,Store_C,Phone,Electronics,77,12000,924000,No,No,31,KZN
2024-11-18,Store_C,TV,Electronics,93,9000,837000,No,No,21,Free State
2024-11-18,Store_C,Tablet,Electronics,119,7000,833000,No,No,26,Western Cape
2024-11-18,Store_C,Headphones,Accessories,55,800,44000,No,No,19,KZN
2024-11-18,Store_C,Keyboard,Accessories,109,600,65400,No,No,21,Western Cape
2024-11-18,Store_D,Laptop,Electronics,67,15000,1005000,Yes,No,22,Western Cape
2024-11-18,Store_D,Phone,Electronics,51,12000,612000,No,No,30,Gauteng
2024-11-18,Store_D,TV,Electronics,46,9000,414000,No,No,18,Free State
2024-11-18,Store_D,Tablet,Electronics,121,7000,847000,Yes,No,33,KZN
2024-11-18,Store_D,Headphones,Accessories,114,800,91200,Yes,No,33,Free State
2024-11-18,Store_D,Keyboard,Accessories,64,600,38400,No,No,24,KZN
2024-11-19,Store_A,Laptop,Electronics,96,15000,1440000,No,No,24,Western Cape
2024-11-19,Store_A,Phone,Electronics,72,12000,864000,No,No,18,KZN
2024-11-19,Store_A,TV,Electronics,67,9000,603000,No,No,32,KZN
2024-11-19,Store_A,Tablet,Electronics,108,7000,756000,Yes,No,28,Free State
2024-11-19,Store_A,Headphones,Accessories,95,800,76000,No,No,32,Western Cape
2024-11-19,Store_A,Keyboard,Accessories,102,600,61200,No,No,19,Free State
2024-11-19,Store_B,Laptop,Electronics,116,15000,1740000,Yes,No,22,KZN
2024-11-19,Store_B,Phone,Electronics,93,12000,1116000,No,No,26,KZN
2024-11-19,Store_B,TV,Electronics,107,9000,963000,Yes,No,26,Western Cape
2024-11-19,Store_B,Tablet,Electronics,129,7000,903000,Yes,No,35,Western Cape
2024-11-19,Store_B,Headphones,Accessories,55,800,44000,No,No,35,Gauteng
2024-11-19,Store_B,Keyboard,Accessories,109,600,65400,No,No,28,Free State
2024-11-19,Store_C,Laptop,Electronics,59,15000,885000,Yes,No,34,Western Cape
2024-11-19,Store_C,Phone,Electronics,113,12000,1356000,Yes,No,34,Western Cape
2024-11-19,Store_C,TV,Electronics,87,9000,783000,No,No,19,KZN
2024-11-19,Store_C,Tablet,Electronics,98,7000,686000,No,No,31,Western Cape
2024-11-19,Store_C,Headphones,Accessories,117,800,93600,No,No,31,Free State
2024-11-19,Store_C,Keyboard,Accessories,115,600,69000,Yes,No,29,Western Cape
2024-11-19,Store_D,Laptop,Electronics,103,15000,1545000,No,No,28,KZN
2024-11-19,Store_D,Phone,Electronics,82,12000,984000,No,No,26,Gauteng
2024-11-19,Store_D,TV,Electronics,63,9000,567000,No,No,24,Free State
2024-11-19,Store_D,Tablet,Electronics,78,7000,546000,No,No,28,Gauteng
2024-11-19,Store_D,Headphones,Accessories,52,800,41600,No,No,21,KZN
